Date,Game Mode,Match Mode,Turns,Duration,Victory Type,Local Outcome,Plains,Forests,Dungeons,Mountains,Settlements,Swamps,StoneCircles,P1 Steam ID,P1 Init Type,P1 End Type,P1 Hero,P1 Hero Skin,P1 Dice Skin,P1 Amulet,P1 Ring,P1 Fight,P1 Health,P1 Body,P1 Wits,P1 Spirit,P1 Gold,P1 Magic,P1 Prestige,P1 Rot,P2 Steam ID,P2 Init Type,P2 End Type,P2 Hero,P2 Hero Skin,P2 Dice Skin,P2 Amulet,P2 Ring,P2 Fight,P2 Health,P2 Body,P2 Wits,P2 Spirit,P2 Gold,P2 Magic,P2 Prestige,P2 Rot,P3 Steam ID,P3 Init Type,P3 End Type,P3 Hero,P3 Hero Skin,P3 Dice Skin,P3 Amulet,P3 Ring,P3 Fight,P3 Health,P3 Body,P3 Wits,P3 Spirit,P3 Gold,P3 Magic,P3 Prestige,P3 Rot,P4 Steam ID,P4 Init Type,P4 End Type,P4 Hero,P4 Hero Skin,P4 Dice Skin,P4 Amulet,P4 Ring,P4 Fight,P4 Health,P4 Body,P4 Wits,P4 Spirit,P4 Gold,P4 Magic,P4 Prestige,P4 Rot
2019-10-04 18:11:00,FuryFriday,Public,9,39.77,DefeatKing,Lost,18,13,5,6,5,7,6,9E0F40DCE5DDF256,Remote,Remote,Scarlet,Classic,Heart's Fire Dice,Scratch,Celestite,5 5 5 5 5 5 5 5 5 5 5,4 4 7 5 4 5 4 3 3 6 4,5 5 7 5 5 5 5 5 6 6 6,4 4 4 5 5 5 5 5 5 5 5,3 4 4 4 4 4 4 4 4 4 5,2 2 0 0 2 3 0 0 3 2 5,0 2 0 1 0 0 0 1 1 0 0,0 1 0 1 1 0 0 1 2 1 2,0 1 1 3 3 4 4 4 6 9 9,01599D9DB208B11A,Local,Local,Sana,Wyldsinger,Sunken Heart Dice,Think,Amber,2 2 2 2 2 2 2 2 2 2 2,6 6 5 1 6 4 5 5 4 4 3,6 6 6 6 6 6 6 6 6 6 6,4 5 5 5 5 5 5 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5,3 3 2 2 0 0 1 5 8 8 10,3 3 0 1 0 0 0 3 3 5 5,0 1 1 1 1 2 2 6 6 6 6,0 0 0 2 6 6 6 6 6 6 6,,Remote,AI,Brun,Classic,Blood Dice,Scratch,Taaffeite,5 5 5 8 6 6 6 6 6 6 6,6 2 2 2 2 6 5 5 1 6 4,6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3,3 4 3 4 3 3 3 3 3 3 3,5 5 5 5 7 7 9 9 11 11 14,3 3 1 0 0 1 1 3 3 3 3,0 1 2 6 4 4 4 3 3 2 2,0 0 0 0 1 2 2 2 2 2 2,A8FC04AC162291CD,Remote,Remote,Oxana,Classic,Gas Dice,Feel,Sulfur,5 7 6 6 6 7 7 7 7 7 7,5 5 5 6 6 5 5 6 6 6 4,5 5 5 6 6 6 6 6 6 6 6,4 3 4 4 4 4 4 5 5 5 5,3 3 3 3 3 3 3 3 3 3 3,8 0 2 1 3 3 5 3 4 4 5,1 3 3 3 2 3 0 3 1 6 2,0 1 1 2 2 3 4 4 4 5 0,0 0 0 1 1 1 2 2 2 2 2
2019-10-04 17:30:12,FuryFriday,Public,0,3.78,None,DidNotFinish,18,13,5,6,5,7,6,,Remote,,Sargon,Classic,Star Teller Dice,Feel,Turquoise,,,,,,,,,,,Remote,,Oxana,Classic,Abbot's Eye Dice,Scratch,Sulfur,,,,,,,,,,,Remote,,Mercurio,Classic,Fuchsia Fold Dice,Think,Black Opal,,,,,,,,,,,Local,,Fang,Classic,Peach Bleed Dice,Feel,Rubellite,,,,,,,,,
2019-10-02 21:55:50,StrangerGames,Public,7,41.08,Prestige,Lost,18,16,6,4,6,4,6,BAFCB8355B1BA77F,Remote,Remote,Sargon,Veil Lord,Heart's Fire Dice,Feel,Turquoise,3 3 3 3 3 3 3 3,4 4 4 3 4 4 3 3,4 4 4 4 4 4 4 4,5 6 6 6 6 6 6 6,5 5 6 6 6 6 7 7,10 6 9 9 11 11 11 11,5 7 5 1 0 6 2 7,0 2 1 3 1 1 3 3,7 9 9 10 10 11 15 15,,Remote,AI,River,Classic,Oaken Glory Dice,Scratch,Onyx,5 5 5 5 5 5 5 5,4 1 5 5 5 7 5 5,5 5 5 5 5 7 5 5,4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3,3 0 2 2 4 2 4 0,3 3 3 0 0 1 1 3,0 0 0 0 0 1 0 0,5 6 6 6 6 6 6 6,01599D9DB208B11A,Local,Local,Brun,Classic,Lunar Dice,Think,Amethyst,4 5 4 4 6 6 7 5,5 2 2 6 5 6 5 6,6 6 6 6 6 6 6 6,4 5 5 5 5 5 6 6,4 4 4 5 5 5 7 4,4 1 3 3 7 4 8 5,5 2 4 1 0 3 0 1,0 1 1 1 2 2 4 0,5 5 5 8 10 10 10 13,CC8AFAF25E9BF055,Remote,Remote,Volodar,Classic,Rotlock Dice,Ruin,Sulfur,3 3 3 3 3 3 3 5,2 4 1 3 4 2 4 4,4 4 4 4 4 4 4 4,6 6 6 7 7 7 7 6,5 5 5 5 5 6 6 6,6 6 7 7 9 10 8 8,1 1 1 0 0 1 1 0,1 0 1 2 2 2 0 0,10 11 12 13 14 17 18 18
2019-10-02 20:02:14,StrangerGames,Public,8,50.65,Rot,Lost,18,16,6,4,6,4,6,9483217F2D535AE0,Remote,Remote,Horace,Classic,Cinderstone Dice,Resist,Pink Topaz,5 6 5 5 5 6 6 6,5 5 4 5 4 6 5 6,6 6 6 6 6 6 6 6,4 3 4 4 4 6 4 3,3 3 3 3 3 5 3 3,2 1 11 15 24 25 29 28,0 1 1 3 1 3 3 3,1 1 0 0 0 1 1 0,5 5 5 6 7 11 12 12,175E310186D0E77D,Remote,Remote,Mercurio,Classic,Classic Dice,Think,Turquoise,4 4 4 4 5 5 5 5,1 1 5 3 2 2 2 2,5 5 5 5 5 5 6 6,6 7 7 7 7 7 7 7,3 3 3 3 3 3 3 3,5 5 9 10 17 18 25 21,3 3 5 3 5 2 4 3,0 1 0 3 5 5 7 7,5 6 6 6 0 0 0 0,01599D9DB208B11A,Local,Local,Brun,Classic,Bandit Clan Dice,Think,Amethyst,4 4 5 4 6 4 4 4,5 4 3 6 5 3 7 7,6 6 8 6 7 7 7 7,4 5 5 5 5 5 5 5,3 3 3 4 4 4 4 4,6 6 5 6 7 8 2 2,2 3 1 1 0 2 0 4,0 0 0 0 1 1 1 1,5 5 5 5 5 5 5 5,ED1A629F2F1DB0AD,Remote,Remote,Agniya,Classic,Evergreen Dice,Think,Sulfur,4 5 6 5 6 5 5 6,6 6 5 6 2 7 6 6,6 6 6 6 6 8 6 6,4 4 4 4 4 5 5 4,3 3 3 4 3 3 3 3,5 5 6 4 4 3 5 5,1 8 5 0 1 1 1 1,0 1 0 0 0 0 0 0,5 8 8 8 9 9 11 12
2019-10-02 15:26:56,StrangerGames,Public,9.75,36.93,Rot,Won,20,12,6,4,6,6,6,,Remote,AI,Thane,Classic,Wickedweave Dice,Scratch,Celestite,6 6 7 7 7 7 8 8 8 8 8 8,4 5 4 5 5 3 3 1 5 2 5 5,5 5 5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 4 4 4 4 5 5 5,3 3 3 3 5 3 3 3 3 3 3 3,5 7 4 3 9 9 13 15 25 27 30 32,3 3 0 3 0 5 5 1 2 3 3 3,0 0 1 1 1 2 2 2 0 2 1 1,5 5 5 5 5 5 6 6 6 6 6 6,,Remote,AI,Magna,Shieldfury,Lunar Dice,Think,Rubellite,5 5 8 5 6 6 6 6 6 6 9 6,4 4 2 6 5 4 6 6 6 6 1 6,6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2,2 2 4 0 2 7 2 2 5 5 9 9,2 2 2 2 2 4 4 2 2 2 2 2,0 0 0 0 1 0 0 0 0 0 1 0,5 5 5 5 5 6 6 6 6 6 6 6,,Remote,AI,Fang,Classic,Rabbit Clan Dice,Grow,Rubellite,6 6 8 9 9 6 8 7 7 7 10 10,5 5 4 1 1 5 5 5 5 5 2 3,5 5 5 7 5 5 5 5 5 5 5 5,3 4 3 4 4 4 3 4 5 4 5 4,2 2 2 2 2 2 2 2 2 3 2 3,4 2 0 0 1 0 5 5 9 9 11 11,2 2 0 4 2 2 0 2 2 3 3 3,0 1 1 2 2 2 3 4 2 1 1 1,0 0 0 0 0 0 0 0 0 0 0 0,01599D9DB208B11A,Local,Local,River,Wildlands,Mirky Fog Dice,Scratch,Chrysocolla,5 5 5 6 6 6 6 6 6 6 6 6,4 2 2 1 4 2 2 6 5 5 3 5,5 5 5 5 5 6 6 6 6 6 6 6,4 5 5 5 5 5 5 5 5 5 5 5,3 4 4 4 4 4 6 4 4 4 4 4,6 6 8 8 9 7 8 8 12 12 13 14,1 5 9 4 0 5 2 4 4 4 3 4,0 1 1 2 1 2 4 3 0 0 0 0,5 7 8 8 8 8 8 9 9 9 9 10
2019-09-29 12:00:33,ClassicMultiplayer,Public,14.5,76.66,Prestige,Won,16,15,6,7,5,6,5,,Remote,AI,Horace,Classic,Bandit Clan Dice,Favour,Amethyst,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,6 6 5 5 6 6 6 3 2 6 5 5 5 2 6 6 6,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2 1 0 0 1 1 0 0 0 5 2 2 5 5 7 7 7,2 0 0 2 2 2 2 3 3 2 1 2 2 2 0 2 2,2 3 3 3 3 2 2 3 3 2 2 2 2 2 2 2 2,0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1,01599D9DB208B11A,Local,Local,Elyssia,Classic,Vapour Dice,Sprint,Spinel,3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 5,5 4 5 5 5 5 5 2 3 4 4 4 3 4 4 4 4,5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,3 3 2 0 3 2 5 3 8 6 0 1 6 5 9 4 4,3 0 0 4 1 4 4 4 0 4 0 2 1 2 2 1 1,1 1 1 1 2 2 3 5 8 8 10 10 13 13 11 12 12,0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2,D86092EFD2C17D99,Remote,Remote,Barnaby,Forerunner,Star Teller Dice,Scratch,Emerald,6 6 6 6 6 6 8 6 6 7 7 7 7 7 7 7 7,6 6 3 5 6 6 6 4 6 6 6 6 8 6 6 5 5,6 6 6 8 6 6 6 6 6 6 6 6 8 6 6 6 6,3 4 4 4 4 4 3 5 5 5 5 5 5 5 5 5 5,2 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2,8 7 1 0 2 2 0 0 1 0 2 2 1 1 3 3 3,5 2 2 1 0 6 3 3 0 1 1 3 0 1 1 2 2,0 1 2 2 2 2 1 1 3 4 5 6 6 7 7 7 7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,C9D349471493AE67,Remote,Remote,Thane,Classic,Cinderstone Dice,Scratch,Onyx,6 7 7 7 7 7 7 7 9 7 7 7 7 7 7 8 8,5 5 5 5 5 4 6 6 2 5 6 5 6 5 2 1 1,5 5 5 5 5 5 6 6 6 8 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 4 4 4 4 6 4 3 3,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5,4 2 2 0 2 2 1 1 1 3 1 1 2 2 2 0 0,0 3 0 1 1 4 4 0 0 1 1 3 1 0 2 0 0,0 1 0 0 1 1 2 1 2 2 1 1 0 0 0 0 0,0 2 5 5 5 7 9 9 9 12 12 13 13 14 14 14 14
2019-09-28 09:01:32,FuryFriday,Public,10.75,59.81,DefeatKing,Lost,17,14,5,6,6,7,5,A8FC04AC162291CD,Remote,Remote,Mercurio,Mustachio,Rosegold Dice,Watch,Tanzanite,4 5 5 5 5 5 5 5 6 6 6 6 7 7,5 5 5 5 4 4 6 6 3 4 3 5 5 4,5 5 5 5 6 6 6 6 6 6 6 6 6 6,5 5 5 5 5 5 5 6 6 6 6 6 5 5,2 2 2 2 2 2 2 3 3 3 2 2 2 2,7 7 5 7 5 4 7 6 12 13 15 7 6 6,0 0 3 2 2 2 2 2 0 1 3 2 2 2,0 1 1 1 1 1 0 1 2 2 0 0 0 0,0 0 1 1 1 1 1 1 1 1 1 1 3 3,,Remote,AI,Oxana,Classic,Secret Fortune Dice,Feel,Serpentine,5 5 7 5 6 6 6 6 6 6 6 6 6 6,5 5 4 5 4 5 6 6 6 6 5 4 1 1,5 5 7 5 5 5 6 6 6 6 6 6 6 6,4 5 5 6 6 6 6 6 6 6 6 6 6 6,3 3 5 3 3 3 3 3 3 3 3 3 3 3,3 3 4 3 1 1 3 3 9 8 10 9 12 12,3 3 0 3 3 1 1 0 4 3 5 3 2 3,0 0 1 1 0 0 1 0 1 1 0 0 1 1,1 1 1 1 0 0 0 0 0 0 0 1 1 1,36783CB727A65F31,Remote,Remote,Barnaby,Classic,Scorched Fury Dice,Discipline,Pink Topaz,4 4 4 4 4 4 4 4 5 5 4 4 4 4,6 5 6 6 6 7 7 7 6 4 4 7 6 6,6 6 6 6 7 8 7 7 7 7 7 7 7 7,4 5 6 5 5 5 5 5 5 6 6 6 7 7,2 3 2 3 3 2 3 3 2 2 3 3 2 2,9 7 7 5 10 10 13 13 12 8 11 9 14 14,2 2 2 2 2 0 0 3 3 2 2 5 1 2,0 1 1 1 1 1 1 1 2 4 1 0 1 1,0 0 0 0 0 0 0 0 0 1 1 1 1 1,01599D9DB208B11A,Local,Local,Nazar,Classic,Foxglove Dice,Think,Sulfur,4 5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 5 5 5 5 4 2 4 4,4 4 4 4 4 4 5 5 5 5 5 5 5 5,5 5 5 5 5 5 5 6 6 6 6 6 6 6,4 4 4 5 5 5 5 5 5 5 5 5 5 5,4 4 4 1 3 2 4 7 13 13 17 16 15 8,4 2 0 4 0 5 3 0 0 5 2 5 1 5,0 1 2 3 6 6 7 11 11 11 8 8 5 5,0 0 0 2 3 3 3 3 3 4 5 6 7 7
2019-09-27 16:00:16,FuryFriday,Public,3.75,21.91,None,DidNotFinish,16,16,6,7,4,5,6,,Remote,,Sylas,Classic,Royal Dice,Intimidate,Serendibite,5 6 7 6 6,5 5 2 5 5,5 5 5 5 5,3 5 2 3 3,3 3 3 3 3,3 4 0 0 2,1 0 0 3 2,0 1 3 3 3,0 0 0 0 0,,Remote,,Fang,Classic,Trusty Dice,Feel,Rubellite,6 6 6 6 6,4 5 4 5 4,5 5 5 5 5,3 3 4 4 4,3 3 3 3 3,3 3 4 4 2,3 3 3 1 1,0 0 0 1 1,1 1 1 1 1,,Remote,,Sana,Classic,Pride's Destiny,Scratch,Amethyst,3 3 3 3 3,6 6 8 5 5,6 6 8 6 6,3 4 4 4 4,5 5 5 7 5,2 0 6 3 6,5 5 3 5 4,0 1 1 2 2,0 0 0 0 0,,Local,,Elyssia,Classic,Viridian Shroud Dice,Sprint,Spinel,3 3 3 3 3,5 3 5 5 5,5 5 5 5 5,5 6 7 6 7,3 4 3 4 3,5 0 1 1 3,2 3 0 2 1,0 1 0 1 0,0 0 0 1 1
2019-09-25 18:26:54,StrangerGames,Public,3,17.7,None,DidNotFinish,20,12,6,4,6,6,6,,Remote,,Agniya,Classic,Poison Envy Dice,Ruin,Firestone,5 4 4,6 6 6,6 6 6,2 3 3,3 3 3,3 2 3,0 1 1,0 0 0,6 7 7,,Remote,,Fang,Classic,Wickedweave Dice,Spoil,Moonstone,6 6 6,4 3 4,5 5 5,3 3 3,2 3 3,1 1 0,1 6 6,0 3 5,8 9 10,,Remote,,Amber,Classic,Ancients' Gambit Dice,Think,Diamond,3 3 3,4 4 1,5 5 5,5 6 6,4 4 4,4 1 2,4 4 6,0 2 2,5 5 5,,Local,,Sylas,Classic,Star Teller Dice,Soak,Serendibite,5 5 5,5 6 1,6 6 6,3 3 4,3 3 3,3 3 5,2 3 3,0 0 1,5 5 6
2019-09-25 16:33:47,StrangerGames,Public,13,87.2,Rot,Lost,16,18,6,4,6,4,6,01599D9DB208B11A,Local,Local,Griotte,Classic,Bloodmist Dice,Soak,Cat's Eye,4 4 4 5 5 5 5 5 5 5 5 5 6,4 1 4 2 3 1 4 4 6 5 6 3 6,5 5 5 5 5 5 5 6 6 6 6 6 6,5 6 6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3 3 3,8 4 3 3 2 2 3 3 6 6 5 7 6,1 3 1 1 1 3 0 3 3 1 0 1 2,0 0 0 2 1 1 0 1 0 0 0 2 3,5 5 5 5 5 5 6 6 6 6 6 6 8,7DDF1A751258EE6D,Remote,Remote,Volodar,Classic,Dragon Clan Dice,Spoil,Sulfur,3 3 3 3 3 3 4 4 4 4 4 4 4,3 3 3 4 4 4 4 3 4 3 2 5 5,4 4 4 4 4 4 4 4 4 5 5 5 5,4 4 4 4 4 5 5 5 5 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5,6 0 7 7 8 8 7 4 8 8 13 13 20,8 0 0 7 7 5 3 4 0 6 6 3 0,0 0 0 0 0 0 2 1 1 2 4 3 7,7 9 9 9 9 9 9 9 12 12 12 12 12,3260D4818C0DD680,Remote,Remote,Sargon,Classic,Morning Star Dice,Favour,Turquoise,3 4 5 4 4 4 5 5 5 5 5 5 5,3 1 6 4 4 4 5 5 5 5 5 4 6,4 4 6 4 5 5 5 5 5 5 6 6 6,7 5 4 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4 4 4,5 3 2 2 2 4 8 8 6 5 7 7 12,1 4 0 4 1 4 3 4 2 4 4 4 0,2 4 3 3 4 6 6 6 6 7 8 9 5,5 5 6 6 6 7 7 7 7 9 0 0 0,0B4D908F2D9DC272,Remote,Remote,Brun,Classic,Spiritkin Dice,Decay,Amethyst,6 5 5 7 5 8 6 7 6 7 7 6 6,2 4 6 5 1 7 5 8 7 7 8 8 2,6 6 7 9 7 7 7 8 8 8 8 8 8,3 3 3 2 3 2 3 3 3 3 3 3 3,3 3 3 3 3 3 3 3 3 3 3 3 3,5 5 5 4 6 6 6 6 1 2 5 5 6,0 4 2 1 1 0 1 3 3 0 4 3 2,1 1 2 3 2 1 1 2 2 2 1 2 0,5 6 9 9 7 9 9 10 11 11 11 11 11
2019-09-22 14:32:34,ClassicMultiplayer,Public,15,66.04,Rot,Lost,18,15,6,6,4,5,6,,Remote,AI,Sargon,Classic,Sunken Heart Dice,Feel,Cat's Eye,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 3,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5,1 1 0 0 2 2 2 2 3 2 1 1 3 3 5 5 7,5 6 5 6 6 4 8 5 5 5 7 5 5 5 5 5 5,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 1 1 2 2 2 3 3 3 3 3 3 3 3 3,2675013782307482,Remote,Remote,Oxana,Classic,Dancing Dragon Dice,Ruin,Sulfur,5 5 5 5 5 5 5 5 5 5 8 6 8 6 6 6 6,5 5 5 3 5 5 5 5 5 5 5 5 5 5 5 5 4,5 5 5 5 7 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 6 6 6 6 6 6 6 5 6 5 6 6 6 6,2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4,6 6 6 3 0 0 0 0 1 0 1 1 2 2 3 2 3,2 2 2 3 1 5 3 4 1 4 2 9 3 3 0 0 0,0 1 0 1 1 1 2 2 2 1 2 3 3 3 2 3 3,0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0,01599D9DB208B11A,Local,Local,Volodar,Classic,Gas Dice,Think,Sulfur,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 4 4 5 5 5 5 5 4 4 2 2 3 6 6 4 4,4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 8 8,7 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6,5 6 6 6 6 6 6 7 7 7 6 6 6 6 6 6 6,2 2 3 3 3 3 6 6 1 1 0 0 0 2 5 9 11,5 5 0 5 0 6 6 4 3 5 1 6 1 0 0 0 0,0 0 1 2 3 3 3 5 5 5 6 7 8 0 0 1 1,0 0 0 0 0 0 0 0 2 7 7 8 8 7 7 9 9,EA8A2E6AF4B0F936,Remote,Remote,Fang,Classic,Willow's Grace Dice,Think,Rubellite,6 6 6 8 6 7 7 10 10 7 11 8 11 8 8 8 8,4 4 5 4 4 5 5 3 3 4 2 5 3 5 4 4 6,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7 7,4 5 5 4 5 5 5 5 6 6 6 6 6 6 6 6 6,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,2 0 2 2 4 2 6 1 4 4 6 6 8 8 14 14 12,1 1 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0,0 1 1 1 0 0 0 2 3 4 5 5 4 4 8 8 0,1 1 1 1 1 0 0 0 0 0 7 8 8 8 10 11 12
2019-09-20 18:48:19,FuryFriday,Public,12,59.19,None,DidNotFinish,18,15,5,6,7,5,4,,Local,,Oxana,Classic,Pride's Destiny,Feel,Tremolite,5 6 6 6 6 6 7 7 7 7 7 7,5 5 4 5 5 4 3 2 5 5 6 1,5 5 5 5 5 7 5 5 5 5 6 6,4 4 4 4 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 3 3 3,6 4 4 0 0 0 1 1 0 0 3 1,2 3 3 6 1 1 1 2 2 0 0 3,0 1 0 2 3 2 4 4 4 4 5 6,1 2 2 2 2 2 3 3 3 6 7 8,,Remote,,Brun,Classic,Ancients' Gambit Dice,Think,Jade,4 4 4 4 7 4 4 4 6 5 7 5,6 6 5 3 6 4 2 2 7 7 8 3,6 6 6 6 6 6 7 7 7 7 9 7,4 5 5 5 6 6 6 6 6 6 6 6,3 3 3 4 4 4 4 4 7 5 5 5,3 3 2 0 2 2 2 2 1 0 0 1,3 3 1 3 2 4 0 4 0 3 0 0,0 0 0 1 1 1 2 2 1 1 2 3,0 0 0 1 1 1 1 1 1 1 1 1,,Remote,,Mercurio,Classic,Jester's Ruse Dice,Sprint,Turquoise,4 4 6 5 5 5 5 5 5 5 5 5,5 5 5 5 4 5 5 2 4 4 2 4,5 5 5 5 5 5 5 5 6 6 6 6,5 5 4 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2,4 3 4 2 2 2 5 5 2 0 8 1,2 0 0 2 3 2 2 1 1 2 2 8,0 0 0 2 3 2 1 3 5 5 4 5,0 0 0 0 1 0 0 0 1 1 1 1,,Remote,,Sargon,Classic,Secret Fortune Dice,Resist,Tanzanite,3 3 3 3 3 3 3 3 3 3 5 6,3 4 3 3 3 5 5 5 5 5 4 4,4 4 4 5 5 5 5 5 5 5 5 5,5 5 5 7 5 5 5 5 5 6 5 5,4 5 5 5 5 5 5 5 5 5 7 5,7 0 3 5 5 3 1 1 4 0 2 4,2 4 1 0 0 0 0 5 0 5 0 1,0 0 0 3 3 4 3 3 4 5 5 6,0 1 1 1 1 2 2 2 2 2 3 3
2019-09-20 14:34:16,FuryFriday,Public,12.5,49.85,DefeatKing,Lost,16,14,6,6,5,8,5,8B805644FD2D2BE8,Remote,Remote,Sana,Wyldsinger,Summer Solstice Dice,Harmonise,Quartz,2 2 2 2 2 2 2 2 2 2 3 3 3,5 5 4 4 5 5 5 4 3 3 6 3 2,6 6 6 6 6 6 6 6 6 6 6 6 6,3 3 3 3 4 4 4 4 4 4 4 6 6,5 6 6 6 6 6 6 7 7 7 7 7 7,6 2 0 0 2 5 3 2 6 7 7 9 13,4 4 4 6 0 3 1 3 4 7 5 4 4,0 1 1 2 2 3 3 4 4 0 1 1 0,0 0 0 0 0 0 0 0 0 0 0 0 0,6207F2979A902CEE,Remote,Remote,River,Classic,Gallows' Eve Dice,Feel,Celestite,4 4 5 5 5 5 6 5 6 6 7 6 6,5 5 5 5 5 4 5 5 4 4 4 2 2,5 5 5 5 5 6 6 6 7 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4 5,4 4 4 4 4 5 4 5 4 5 4 5 4,2 4 4 0 2 2 3 3 3 3 0 4 2,1 1 1 0 0 3 1 4 1 1 1 0 0,0 0 1 2 3 4 4 4 6 6 6 6 6,0 0 0 0 0 0 0 0 1 1 2 2 3,01599D9DB208B11A,Local,Local,Sargon,Veil Lord,Bluebell Dice,Think,Turquoise,3 3 3 3 3 3 3 4 4 4 4 4 4,4 4 4 4 5 5 5 3 5 5 5 2 2,4 4 4 4 5 5 5 5 5 5 5 5 5,6 6 6 6 6 6 8 6 6 6 6 6 6,4 5 5 5 5 5 5 5 5 5 5 5 5,7 4 6 3 4 3 12 8 12 8 10 10 14,2 4 3 5 0 5 2 5 5 5 0 0 0,0 2 2 2 3 3 3 5 4 7 8 8 8,0 0 0 0 0 0 0 0 1 1 1 0 0,B33E9B4F60726479,Remote,Remote,Amber,Classic,Wickedweave Dice,Scratch,Spinel,4 5 5 5 5 5 6 6 6 6 6 6 6,4 5 5 4 4 4 4 5 4 5 4 4 5,5 5 5 5 5 5 5 5 5 7 5 5 5,4 4 4 5 5 5 5 5 5 5 5 5 5,4 4 4 4 6 5 5 5 5 5 5 5 5,8 6 7 5 10 10 8 8 9 4 1 1 2,1 4 2 6 1 3 0 3 2 3 0 2 2,0 1 1 3 3 4 5 5 6 6 9 11 10,0 0 0 0 0 0 0 0 0 0 0 0 0
